device,dataset_kind,db_path,db_size_bytes,has_way_tile_table,probe_id,stratum,region,lat,lon,variant,distance_mode,avg_ms,p50_ms,min_ms,max_ms,generated_at_utc
"platform=iOS Simulator,OS=18.6,name=iPhone 16",baden_wuerttemberg_v4,/Users/raphaelvolz/Github/youspeed.de/mapdata/dist-v4/baden-wuerttemberg-bench/speeds_v4.sqlite,502030336,true,pforzheim_distance_fallback,distance_fallback,karlsruhe-regbez,48.90237,8.6597133,v4,polyline,19.83,19.57,19.21,20.56,2026-05-02T10:58:04Z
"platform=iOS Simulator,OS=18.6,name=iPhone 16",baden_wuerttemberg_v4,/Users/raphaelvolz/Github/youspeed.de/mapdata/dist-v4/baden-wuerttemberg-bench/speeds_v4.sqlite,502030336,true,pforzheim_no_match_gap,no_match_gap,karlsruhe-regbez,48.9053133,8.65062,v1,bbox,45.76,45.76,45.14,46.38,2026-05-02T10:58:05Z
"platform=iOS Simulator,OS=18.6,name=iPhone 16",baden_wuerttemberg_v4,/Users/raphaelvolz/Github/youspeed.de/mapdata/dist-v4/baden-wuerttemberg-bench/speeds_v4.sqlite,502030336,true,pforzheim_no_match_gap,no_match_gap,karlsruhe-regbez,48.9053133,8.65062,v1,hybrid,48.53,47.74,47.1,50.79,2026-05-02T10:58:05Z
"platform=iOS Simulator,OS=18.6,name=iPhone 16",baden_wuerttemberg_v4,/Users/raphaelvolz/Github/youspeed.de/mapdata/dist-v4/baden-wuerttemberg-bench/speeds_v4.sqlite,502030336,true,pforzheim_no_match_gap,no_match_gap,karlsruhe-regbez,48.9053133,8.65062,v1,polycontainment,0.78,0.76,0.75,0.87,2026-05-02T10:58:05Z
"platform=iOS Simulator,OS=18.6,name=iPhone 16",baden_wuerttemberg_v4,/Users/raphaelvolz/Github/youspeed.de/mapdata/dist-v4/baden-wuerttemberg-bench/speeds_v4.sqlite,502030336,true,pforzheim_no_match_gap,no_match_gap,karlsruhe-regbez,48.9053133,8.65062,v1,polyline,49.86,49.74,48.16,52.57,2026-05-02T10:58:05Z
"platform=iOS Simulator,OS=18.6,name=iPhone 16",baden_wuerttemberg_v4,/Users/raphaelvolz/Github/youspeed.de/mapdata/dist-v4/baden-wuerttemberg-bench/speeds_v4.sqlite,502030336,true,pforzheim_no_match_gap,no_match_gap,karlsruhe-regbez,48.9053133,8.65062,v2,bbox,5.54,5.5,5.4,5.85,2026-05-02T10:58:05Z
"platform=iOS Simulator,OS=18.6,name=iPhone 16",baden_wuerttemberg_v4,/Users/raphaelvolz/Github/youspeed.de/mapdata/dist-v4/baden-wuerttemberg-bench/speeds_v4.sqlite,502030336,true,pforzheim_no_match_gap,no_match_gap,karlsruhe-regbez,48.9053133,8.65062,v2,hybrid,7.83,7.76,7.74,8.05,2026-05-02T10:58:05Z
"platform=iOS Simulator,OS=18.6,name=iPhone 16",baden_wuerttemberg_v4,/Users/raphaelvolz/Github/youspeed.de/mapdata/dist-v4/baden-wuerttemberg-bench/speeds_v4.sqlite,502030336,true,pforzheim_no_match_gap,no_match_gap,karlsruhe-regbez,48.9053133,8.65062,v2,polycontainment,0.8,0.78,0.77,0.85,2026-05-02T10:58:05Z
"platform=iOS Simulator,OS=18.6,name=iPhone 16",baden_wuerttemberg_v4,/Users/raphaelvolz/Github/youspeed.de/mapdata/dist-v4/baden-wuerttemberg-bench/speeds_v4.sqlite,502030336,true,pforzheim_no_match_gap,no_match_gap,karlsruhe-regbez,48.9053133,8.65062,v2,polyline,9.89,9.8,9.71,10.15,2026-05-02T10:58:05Z
"platform=iOS Simulator,OS=18.6,name=iPhone 16",baden_wuerttemberg_v4,/Users/raphaelvolz/Github/youspeed.de/mapdata/dist-v4/baden-wuerttemberg-bench/speeds_v4.sqlite,502030336,true,pforzheim_no_match_gap,no_match_gap,karlsruhe-regbez,48.9053133,8.65062,v3,bbox,1.84,1.81,1.8,1.93,2026-05-02T10:58:05Z
"platform=iOS Simulator,OS=18.6,name=iPhone 16",baden_wuerttemberg_v4,/Users/raphaelvolz/Github/youspeed.de/mapdata/dist-v4/baden-wuerttemberg-bench/speeds_v4.sqlite,502030336,true,pforzheim_no_match_gap,no_match_gap,karlsruhe-regbez,48.9053133,8.65062,v3,hybrid,3.86,3.85,3.82,3.9,2026-05-02T10:58:05Z
"platform=iOS Simulator,OS=18.6,name=iPhone 16",baden_wuerttemberg_v4,/Users/raphaelvolz/Github/youspeed.de/mapdata/dist-v4/baden-wuerttemberg-bench/speeds_v4.sqlite,502030336,true,pforzheim_no_match_gap,no_match_gap,karlsruhe-regbez,48.9053133,8.65062,v3,polycontainment,0.76,0.75,0.74,0.81,2026-05-02T10:58:05Z
"platform=iOS Simulator,OS=18.6,name=iPhone 16",baden_wuerttemberg_v4,/Users/raphaelvolz/Github/youspeed.de/mapdata/dist-v4/baden-wuerttemberg-bench/speeds_v4.sqlite,502030336,true,pforzheim_no_match_gap,no_match_gap,karlsruhe-regbez,48.9053133,8.65062,v3,polyline,5.99,5.94,5.81,6.18,2026-05-02T10:58:05Z
"platform=iOS Simulator,OS=18.6,name=iPhone 16",baden_wuerttemberg_v4,/Users/raphaelvolz/Github/youspeed.de/mapdata/dist-v4/baden-wuerttemberg-bench/speeds_v4.sqlite,502030336,true,pforzheim_no_match_gap,no_match_gap,karlsruhe-regbez,48.9053133,8.65062,v4,bbox,9.65,9.64,9.16,10.19,2026-05-02T10:58:05Z
"platform=iOS Simulator,OS=18.6,name=iPhone 16",baden_wuerttemberg_v4,/Users/raphaelvolz/Github/youspeed.de/mapdata/dist-v4/baden-wuerttemberg-bench/speeds_v4.sqlite,502030336,true,pforzheim_no_match_gap,no_match_gap,karlsruhe-regbez,48.9053133,8.65062,v4,hybrid,11.25,11.18,11,11.74,2026-05-02T10:58:05Z
"platform=iOS Simulator,OS=18.6,name=iPhone 16",baden_wuerttemberg_v4,/Users/raphaelvolz/Github/youspeed.de/mapdata/dist-v4/baden-wuerttemberg-bench/speeds_v4.sqlite,502030336,true,pforzheim_no_match_gap,no_match_gap,karlsruhe-regbez,48.9053133,8.65062,v4,polycontainment,0.83,0.81,0.79,0.9,2026-05-02T10:58:05Z
"platform=iOS Simulator,OS=18.6,name=iPhone 16",baden_wuerttemberg_v4,/Users/raphaelvolz/Github/youspeed.de/mapdata/dist-v4/baden-wuerttemberg-bench/speeds_v4.sqlite,502030336,true,pforzheim_no_match_gap,no_match_gap,karlsruhe-regbez,48.9053133,8.65062,v4,polyline,13.33,13.4,12.97,13.62,2026-05-02T10:58:05Z
"platform=iOS Simulator,OS=18.6,name=iPhone 16",baden_wuerttemberg_v4,/Users/raphaelvolz/Github/youspeed.de/mapdata/dist-v4/baden-wuerttemberg-bench/speeds_v4.sqlite,502030336,true,karlsruhe_motorway_highspeed,motorway_highspeed,karlsruhe-regbez,48.9621635,8.4127321,v1,bbox,41.75,41.87,41.4,41.97,2026-05-02T10:58:06Z
"platform=iOS Simulator,OS=18.6,name=iPhone 16",baden_wuerttemberg_v4,/Users/raphaelvolz/Github/youspeed.de/mapdata/dist-v4/baden-wuerttemberg-bench/speeds_v4.sqlite,502030336,true,karlsruhe_motorway_highspeed,motorway_highspeed,karlsruhe-regbez,48.9621635,8.4127321,v1,hybrid,43.67,43.58,43.41,44.05,2026-05-02T10:58:06Z
"platform=iOS Simulator,OS=18.6,name=iPhone 16",baden_wuerttemberg_v4,/Users/raphaelvolz/Github/youspeed.de/mapdata/dist-v4/baden-wuerttemberg-bench/speeds_v4.sqlite,502030336,true,karlsruhe_motorway_highspeed,motorway_highspeed,karlsruhe-regbez,48.9621635,8.4127321,v1,polycontainment,1.51,1.48,1.47,1.62,2026-05-02T10:58:06Z
"platform=iOS Simulator,OS=18.6,name=iPhone 16",baden_wuerttemberg_v4,/Users/raphaelvolz/Github/youspeed.de/mapdata/dist-v4/baden-wuerttemberg-bench/speeds_v4.sqlite,502030336,true,karlsruhe_motorway_highspeed,motorway_highspeed,karlsruhe-regbez,48.9621635,8.4127321,v1,polyline,45.12,44.98,44.68,45.95,2026-05-02T10:58:06Z
"platform=iOS Simulator,OS=18.6,name=iPhone 16",baden_wuerttemberg_v4,/Users/raphaelvolz/Github/youspeed.de/mapdata/dist-v4/baden-wuerttemberg-bench/speeds_v4.sqlite,502030336,true,karlsruhe_motorway_highspeed,motorway_highspeed,karlsruhe-regbez,48.9621635,8.4127321,v2,bbox,7.09,7.1,6.96,7.19,2026-05-02T10:58:06Z
"platform=iOS Simulator,OS=18.6,name=iPhone 16",baden_wuerttemberg_v4,/Users/raphaelvolz/Github/youspeed.de/mapdata/dist-v4/baden-wuerttemberg-bench/speeds_v4.sqlite,502030336,true,karlsruhe_motorway_highspeed,motorway_highspeed,karlsruhe-regbez,48.9621635,8.4127321,v2,hybrid,9.19,9.19,9.09,9.28,2026-05-02T10:58:06Z
"platform=iOS Simulator,OS=18.6,name=iPhone 16",baden_wuerttemberg_v4,/Users/raphaelvolz/Github/youspeed.de/mapdata/dist-v4/baden-wuerttemberg-bench/speeds_v4.sqlite,502030336,true,karlsruhe_motorway_highspeed,motorway_highspeed,karlsruhe-regbez,48.9621635,8.4127321,v2,polycontainment,1.49,1.46,1.45,1.59,2026-05-02T10:58:06Z
"platform=iOS Simulator,OS=18.6,name=iPhone 16",baden_wuerttemberg_v4,/Users/raphaelvolz/Github/youspeed.de/mapdata/dist-v4/baden-wuerttemberg-bench/speeds_v4.sqlite,502030336,true,karlsruhe_motorway_highspeed,motorway_highspeed,karlsruhe-regbez,48.9621635,8.4127321,v2,polyline,10.69,10.76,10.21,10.95,2026-05-02T10:58:06Z
"platform=iOS Simulator,OS=18.6,name=iPhone 16",baden_wuerttemberg_v4,/Users/raphaelvolz/Github/youspeed.de/mapdata/dist-v4/baden-wuerttemberg-bench/speeds_v4.sqlite,502030336,true,karlsruhe_motorway_highspeed,motorway_highspeed,karlsruhe-regbez,48.9621635,8.4127321,v3,bbox,1.49,1.45,1.44,1.63,2026-05-02T10:58:06Z
"platform=iOS Simulator,OS=18.6,name=iPhone 16",baden_wuerttemberg_v4,/Users/raphaelvolz/Github/youspeed.de/mapdata/dist-v4/baden-wuerttemberg-bench/speeds_v4.sqlite,502030336,true,karlsruhe_motorway_highspeed,motorway_highspeed,karlsruhe-regbez,48.9621635,8.4127321,v3,hybrid,3.55,3.55,3.54,3.57,2026-05-02T10:58:06Z
"platform=iOS Simulator,OS=18.6,name=iPhone 16",baden_wuerttemberg_v4,/Users/raphaelvolz/Github/youspeed.de/mapdata/dist-v4/baden-wuerttemberg-bench/speeds_v4.sqlite,502030336,true,karlsruhe_motorway_highspeed,motorway_highspeed,karlsruhe-regbez,48.9621635,8.4127321,v3,polycontainment,1.51,1.51,1.47,1.58,2026-05-02T10:58:06Z
"platform=iOS Simulator,OS=18.6,name=iPhone 16",baden_wuerttemberg_v4,/Users/raphaelvolz/Github/youspeed.de/mapdata/dist-v4/baden-wuerttemberg-bench/speeds_v4.sqlite,502030336,true,karlsruhe_motorway_highspeed,motorway_highspeed,karlsruhe-regbez,48.9621635,8.4127321,v3,polyline,5.15,5.12,4.93,5.31,2026-05-02T10:58:06Z
"platform=iOS Simulator,OS=18.6,name=iPhone 16",baden_wuerttemberg_v4,/Users/raphaelvolz/Github/youspeed.de/mapdata/dist-v4/baden-wuerttemberg-bench/speeds_v4.sqlite,502030336,true,karlsruhe_motorway_highspeed,motorway_highspeed,karlsruhe-regbez,48.9621635,8.4127321,v4,bbox,12.09,12.08,11.56,12.97,2026-05-02T10:58:06Z
"platform=iOS Simulator,OS=18.6,name=iPhone 16",baden_wuerttemberg_v4,/Users/raphaelvolz/Github/youspeed.de/mapdata/dist-v4/baden-wuerttemberg-bench/speeds_v4.sqlite,502030336,true,karlsruhe_motorway_highspeed,motorway_highspeed,karlsruhe-regbez,48.9621635,8.4127321,v4,hybrid,13.96,13.92,13.37,14.54,2026-05-02T10:58:06Z
"platform=iOS Simulator,OS=18.6,name=iPhone 16",baden_wuerttemberg_v4,/Users/raphaelvolz/Github/youspeed.de/mapdata/dist-v4/baden-wuerttemberg-bench/speeds_v4.sqlite,502030336,true,karlsruhe_motorway_highspeed,motorway_highspeed,karlsruhe-regbez,48.9621635,8.4127321,v4,polycontainment,1.69,1.65,1.63,1.77,2026-05-02T10:58:06Z
"platform=iOS Simulator,OS=18.6,name=iPhone 16",baden_wuerttemberg_v4,/Users/raphaelvolz/Github/youspeed.de/mapdata/dist-v4/baden-wuerttemberg-bench/speeds_v4.sqlite,502030336,true,karlsruhe_motorway_highspeed,motorway_highspeed,karlsruhe-regbez,48.9621635,8.4127321,v4,polyline,15.94,15.86,15.5,16.62,2026-05-02T10:58:06Z
